sample	tissue	nucl	subject	pool_id	side	part	rpm	rpm_ratio
M148_R_BIC_2_RNA	BIC	RNA	M148	3	R	2.0	1420.1457142857141	1.1322628571428572
M148_R_BIC_2_RNA	BIC	RNA	M148	4	R	2.0	1344.208571428571	1.4572571428571421
M148_R_BIC_2_RNA	BIC	RNA	M148	5	R	2.0	920.4742857142858	0.9756542857142855
M148_R_BIC_2_RNA	BIC	RNA	M148	6	R	2.0	1046.1685714285713	0.8461228571428574
M148_R_BIC_2_RNA	BIC	RNA	M148	7	R	2.0	975.7542857142857	0.9784200000000001
M148_R_BIC_2_RNA	BIC	RNA	M148	8	R	2.0	3173.2514285714287	2.4373142857142867
M148_R_BIC_2_RNA	BIC	RNA	M148	9	R	2.0	346.6542857142858	0.2854057142857143
M148_R_BIC_2_RNA	BIC	RNA	M148	10	R	2.0	1888.4285714285713	1.2933428571428571
M148_R_BIC_2_RNA	BIC	RNA	M148	11	R	2.0	2031.5228571428572	1.4245142857142863
M148_R_BIC_2_RNA	BIC	RNA	M148	12	R	2.0	1257.762857142857	1.0799571428571428
M148_R_BIC_2_RNA	BIC	RNA	M148	13	R	2.0	2732.151428571429	1.848628571428571
M148_R_BIC_2_RNA	BIC	RNA	M148	14	R	2.0	669.5268571428572	0.6777142857142859
M148_R_BIC_2_RNA	BIC	RNA	M148	15	R	2.0	24.14314285714286	0.030584857142857143
M148_R_BIC_2_RNA	BIC	RNA	M148	16	R	2.0	241.95028571428566	0.19194571428571425
M148_R_BIC_2_RNA	BIC	RNA	M148	18	R	2.0	56.09514285714284	0.036142
M148_R_GA_1_RNA	GA	RNA	M148	1	R	1.0	337.77514285714284	0.23222857142857142
M148_R_GA_1_RNA	GA	RNA	M148	2	R	1.0	2411.2371428571428	1.6460285714285714
M148_R_GA_1_RNA	GA	RNA	M148	3	R	1.0	2002.5200000000004	1.589971428571429
M148_R_GA_1_RNA	GA	RNA	M148	4	R	1.0	1099.022857142857	1.1977142857142857
M148_R_GA_1_RNA	GA	RNA	M148	5	R	1.0	1487.1142857142856	1.566542857142857
M148_R_GA_1_RNA	GA	RNA	M148	6	R	1.0	778.5057142857142	0.6310714285714286
M148_R_GA_1_RNA	GA	RNA	M148	7	R	1.0	1227.4028571428573	1.2515828571428569
M148_R_GA_1_RNA	GA	RNA	M148	8	R	1.0	3004.6085714285714	2.3283428571428577
M148_R_GA_1_RNA	GA	RNA	M148	9	R	1.0	203.40085714285715	0.16692857142857145
M148_R_GA_1_RNA	GA	RNA	M148	10	R	1.0	1518.1914285714288	1.0373828571428572
M148_R_GA_1_RNA	GA	RNA	M148	11	R	1.0	2626.2	1.8327142857142855
M148_R_GA_1_RNA	GA	RNA	M148	12	R	1.0	947.4885714285716	0.812057142857143
M148_R_GA_1_RNA	GA	RNA	M148	13	R	1.0	2461.2085714285713	1.664657142857143
M148_R_GA_1_RNA	GA	RNA	M148	14	R	1.0	392.5017142857143	0.40427142857142867
M148_R_GA_1_RNA	GA	RNA	M148	15	R	1.0	47.626571428571424	0.06630742857142857
M148_R_GA_1_RNA	GA	RNA	M148	16	R	1.0	176.15742857142857	0.14189457142857145
M148_R_GA_1_RNA	GA	RNA	M148	18	R	1.0	58.41685714285713	0.03865885714285714
M148_R_GA_2_RNA	GA	RNA	M148	1	R	2.0	368.40285714285716	0.25227142857142854
M148_R_GA_2_RNA	GA	RNA	M148	2	R	2.0	2349.1714285714284	1.6105428571428573
M148_R_GA_2_RNA	GA	RNA	M148	3	R	2.0	2008.2285714285715	1.6075142857142857
M148_R_GA_2_RNA	GA	RNA	M148	4	R	2.0	1096.7228571428568	1.2113114285714286
M148_R_GA_2_RNA	GA	RNA	M148	5	R	2.0	1475.6257142857144	1.5585142857142855
M148_R_GA_2_RNA	GA	RNA	M148	6	R	2.0	797.1714285714284	0.6517371428571429
M148_R_GA_2_RNA	GA	RNA	M148	7	R	2.0	1225.1714285714288	1.2280285714285712
M148_R_GA_2_RNA	GA	RNA	M148	8	R	2.0	3081.4485714285715	2.356114285714285
M148_R_GA_2_RNA	GA	RNA	M148	9	R	2.0	204.98771428571425	0.16787000000000002
M148_R_GA_2_RNA	GA	RNA	M148	10	R	2.0	1573.8114285714287	1.0642714285714288
M148_R_GA_2_RNA	GA	RNA	M148	11	R	2.0	2640.5142857142855	1.8481428571428575
M148_R_GA_2_RNA	GA	RNA	M148	12	R	2.0	957.5	0.8182714285714286
M148_R_GA_2_RNA	GA	RNA	M148	13	R	2.0	2512.682857142857	1.6927428571428573
M148_R_GA_2_RNA	GA	RNA	M148	14	R	2.0	398.6074285714286	0.40724285714285724
M148_R_GA_2_RNA	GA	RNA	M148	15	R	2.0	36.568000000000005	0.04463742857142857
M148_R_GA_2_RNA	GA	RNA	M148	16	R	2.0	165.3508571428571	0.12485257142857142
M148_R_GA_2_RNA	GA	RNA	M148	18	R	2.0	68.89857142857144	0.042475428571428574
M148_R_HAM_1_RNA	HAM	RNA	M148	1	R	1.0	284.79571428571427	0.1984122857142857
M148_R_HAM_1_RNA	HAM	RNA	M148	2	R	1.0	2632.194285714286	1.8072571428571427
M148_R_HAM_1_RNA	HAM	RNA	M148	3	R	1.0	1742.2057142857145	1.3618657142857142
M148_R_HAM_1_RNA	HAM	RNA	M148	4	R	1.0	1178.0914285714282	1.3182485714285714
M148_R_HAM_1_RNA	HAM	RNA	M148	5	R	1.0	1094.4342857142856	1.1606657142857142
M148_R_HAM_1_RNA	HAM	RNA	M148	6	R	1.0	870.7771428571426	0.7231914285714285
M148_R_HAM_1_RNA	HAM	RNA	M148	7	R	1.0	1193.2885714285715	1.2131485714285715
M148_R_HAM_1_RNA	HAM	RNA	M148	8	R	1.0	3151.5457142857144	2.494685714285715
M148_R_HAM_1_RNA	HAM	RNA	M148	9	R	1.0	258.05800000000005	0.2132545714285715
M148_R_HAM_1_RNA	HAM	RNA	M148	10	R	1.0	1766.0514285714287	1.2012571428571432
M148_R_HAM_1_RNA	HAM	RNA	M148	11	R	1.0	2209.2685714285712	1.5278857142857143
M148_R_HAM_1_RNA	HAM	RNA	M148	12	R	1.0	1070.2085714285713	0.9129485714285716
M148_R_HAM_1_RNA	HAM	RNA	M148	13	R	1.0	2631.1228571428574	1.7878
M148_R_HAM_1_RNA	HAM	RNA	M148	14	R	1.0	463.40999999999985	0.4671914285714286
M148_R_HAM_1_RNA	HAM	RNA	M148	15	R	1.0	29.795999999999996	0.04344800000000001
M148_R_HAM_1_RNA	HAM	RNA	M148	16	R	1.0	219.5765714285714	0.17723771428571436
M148_R_HAM_1_RNA	HAM	RNA	M148	18	R	1.0	34.598000000000006	0.019337999999999998
M148_R_HAM_2_RNA	HAM	RNA	M148	1	R	2.0	297.0248571428572	0.19487714285714283
M148_R_HAM_2_RNA	HAM	RNA	M148	2	R	2.0	2337.811428571428	1.6010000000000002
M148_R_HAM_2_RNA	HAM	RNA	M148	3	R	2.0	1670.5714285714284	1.3252000000000004
M148_R_HAM_2_RNA	HAM	RNA	M148	4	R	2.0	1249.5342857142857	1.338377142857143
M148_R_HAM_2_RNA	HAM	RNA	M148	5	R	2.0	1035.36	1.09558
M148_R_HAM_2_RNA	HAM	RNA	M148	6	R	2.0	832.4942857142859	0.6763428571428571
M148_R_HAM_2_RNA	HAM	RNA	M148	7	R	2.0	1130.7285714285715	1.1261257142857144
M148_R_HAM_2_RNA	HAM	RNA	M148	8	R	2.0	3171.0485714285714	2.422942857142857
M148_R_HAM_2_RNA	HAM	RNA	M148	9	R	2.0	251.26857142857142	0.2076257142857143
M148_R_HAM_2_RNA	HAM	RNA	M148	10	R	2.0	1881.3685714285712	1.2771885714285716
M148_R_HAM_2_RNA	HAM	RNA	M148	11	R	2.0	2257.088571428571	1.5687714285714287
M148_R_HAM_2_RNA	HAM	RNA	M148	12	R	2.0	1051.277142857143	0.8971428571428574
M148_R_HAM_2_RNA	HAM	RNA	M148	13	R	2.0	2850.285714285714	1.9306857142857146
M148_R_HAM_2_RNA	HAM	RNA	M148	14	R	2.0	473.75628571428575	0.47590285714285707
M148_R_HAM_2_RNA	HAM	RNA	M148	15	R	2.0	44.24285714285714	0.06079485714285712
M148_R_HAM_2_RNA	HAM	RNA	M148	16	R	2.0	195.31742857142862	0.14988
M148_R_HAM_2_RNA	HAM	RNA	M148	18	R	2.0	76.77857142857144	0.04622914285714285
M148_R_PM_1_RNA	PM	RNA	M148	1	R	1.0	361.94599999999997	0.25535514285714284
M148_R_PM_1_RNA	PM	RNA	M148	2	R	1.0	2770.3514285714286	1.8967371428571425
M148_R_PM_1_RNA	PM	RNA	M148	3	R	1.0	1742.562285714286	1.3581028571428575
M148_R_PM_1_RNA	PM	RNA	M148	4	R	1.0	1027.7400000000002	1.1390514285714286
M148_R_PM_1_RNA	PM	RNA	M148	5	R	1.0	1398.5800000000002	1.4898114285714286
M148_R_PM_1_RNA	PM	RNA	M148	6	R	1.0	944.3457142857143	0.7703057142857144
M148_R_PM_1_RNA	PM	RNA	M148	7	R	1.0	1282.1114285714289	1.2774742857142856
M148_R_PM_1_RNA	PM	RNA	M148	8	R	1.0	3391.0685714285714	2.639485714285714
M148_R_PM_1_RNA	PM	RNA	M148	9	R	1.0	236.1431428571428	0.18664399999999998
M148_R_PM_1_RNA	PM	RNA	M148	10	R	1.0	1536.7171428571428	1.0511800000000002
M148_R_PM_1_RNA	PM	RNA	M148	11	R	1.0	2499.285714285714	1.8008571428571434
M148_R_PM_1_RNA	PM	RNA	M148	12	R	1.0	944.9428571428572	0.7741399999999997
M148_R_PM_1_RNA	PM	RNA	M148	13	R	1.0	2153.5714285714284	1.4304142857142859
M148_R_PM_1_RNA	PM	RNA	M148	14	R	1.0	540.1571428571427	0.5384228571428571
M148_R_PM_1_RNA	PM	RNA	M148	15	R	1.0	24.00457142857143	0.02655457142857143
M148_R_PM_1_RNA	PM	RNA	M148	16	R	1.0	86.15057142857142	0.077266
M148_R_PM_1_RNA	PM	RNA	M148	18	R	1.0	25.68571428571429	0.01355142857142857
M148_R_PM_2_RNA	PM	RNA	M148	1	R	2.0	336.6457142857143	0.24356171428571427
M148_R_PM_2_RNA	PM	RNA	M148	2	R	2.0	3162.7428571428572	2.1962857142857146
M148_R_PM_2_RNA	PM	RNA	M148	3	R	2.0	1591.7542857142855	1.2308542857142857
M148_R_PM_2_RNA	PM	RNA	M148	4	R	2.0	1052.6571428571428	1.1529885714285715
M148_R_PM_2_RNA	PM	RNA	M148	5	R	2.0	1218.7314285714288	1.246591428571429
M148_R_PM_2_RNA	PM	RNA	M148	6	R	2.0	825.6228571428569	0.6669800000000001
M148_R_PM_2_RNA	PM	RNA	M148	7	R	2.0	1168.3000000000004	1.146582857142857
M148_R_PM_2_RNA	PM	RNA	M148	8	R	2.0	3317.2885714285717	2.585257142857143
M148_R_PM_2_RNA	PM	RNA	M148	9	R	2.0	275.26142857142867	0.205128
M148_R_PM_2_RNA	PM	RNA	M148	10	R	2.0	1497.4314285714288	1.009822857142857
M148_R_PM_2_RNA	PM	RNA	M148	11	R	2.0	2261.0828571428574	1.5742657142857146
M148_R_PM_2_RNA	PM	RNA	M148	12	R	2.0	1145.3685714285714	0.9483057142857143
M148_R_PM_2_RNA	PM	RNA	M148	13	R	2.0	2030.6571428571428	1.4131028571428572
M148_R_PM_2_RNA	PM	RNA	M148	14	R	2.0	664.5162857142858	0.6461057142857143
M148_R_PM_2_RNA	PM	RNA	M148	15	R	2.0	3.5337142857142854	0.005052857142857143
M148_R_PM_2_RNA	PM	RNA	M148	16	R	2.0	121.29171428571429	0.10842742857142854
M148_R_PM_2_RNA	PM	RNA	M148	18	R	2.0	17.572	0.01069342857142857
M148_R_QUA_1_RNA	QUA	RNA	M148	1	R	1.0	347.94685714285714	0.23507714285714287
M148_R_QUA_1_RNA	QUA	RNA	M148	2	R	1.0	2300.36	1.5767142857142855
M148_R_QUA_1_RNA	QUA	RNA	M148	3	R	1.0	1955.382857142857	1.5554
M148_R_QUA_1_RNA	QUA	RNA	M148	4	R	1.0	1098.7342857142858	1.191628571428571
M148_R_QUA_1_RNA	QUA	RNA	M148	5	R	1.0	1299.214285714286	1.3825428571428569
M148_R_QUA_1_RNA	QUA	RNA	M148	6	R	1.0	847.7742857142857	0.6901257142857142
M148_R_QUA_1_RNA	QUA	RNA	M148	7	R	1.0	1195.3085714285714	1.2048571428571424
M148_R_QUA_1_RNA	QUA	RNA	M148	8	R	1.0	2999.114285714286	2.2964857142857147
M148_R_QUA_1_RNA	QUA	RNA	M148	9	R	1.0	179.72514285714288	0.14898
M148_R_QUA_1_RNA	QUA	RNA	M148	10	R	1.0	1427.6971428571428	0.9733428571428572
M148_R_QUA_1_RNA	QUA	RNA	M148	11	R	1.0	2776.942857142857	1.9341714285714284
M148_R_QUA_1_RNA	QUA	RNA	M148	12	R	1.0	1024.7285714285715	0.8748085714285714
M148_R_QUA_1_RNA	QUA	RNA	M148	13	R	1.0	2810.1428571428573	1.902828571428571
M148_R_QUA_1_RNA	QUA	RNA	M148	14	R	1.0	340.6360000000001	0.34693714285714283
M148_R_QUA_1_RNA	QUA	RNA	M148	15	R	1.0	61.55342857142857	0.076712
M148_R_QUA_1_RNA	QUA	RNA	M148	16	R	1.0	167.61771428571427	0.13161314285714285
M148_R_QUA_1_RNA	QUA	RNA	M148	18	R	1.0	96.75314285714283	0.06439057142857144
M148_R_QUA_2_RNA	QUA	RNA	M148	1	R	2.0	384.60285714285715	0.25891714285714285
M148_R_QUA_2_RNA	QUA	RNA	M148	2	R	2.0	2375.9714285714285	1.6256285714285714
M148_R_QUA_2_RNA	QUA	RNA	M148	3	R	2.0	1955.3914285714288	1.5436285714285716
M148_R_QUA_2_RNA	QUA	RNA	M148	4	R	2.0	1095.0571428571432	1.1784028571428575
M148_R_QUA_2_RNA	QUA	RNA	M148	5	R	2.0	1302.2999999999997	1.3850285714285715
M148_R_QUA_2_RNA	QUA	RNA	M148	6	R	2.0	862.4057142857141	0.6978428571428572
M148_R_QUA_2_RNA	QUA	RNA	M148	7	R	2.0	1248.3428571428574	1.262397142857143
M148_R_QUA_2_RNA	QUA	RNA	M148	8	R	2.0	2930.1	2.2358285714285717
M148_R_QUA_2_RNA	QUA	RNA	M148	9	R	2.0	180.9842857142857	0.14521942857142858
M148_R_QUA_2_RNA	QUA	RNA	M148	10	R	2.0	1500.6628571428573	1.0093457142857143
M148_R_QUA_2_RNA	QUA	RNA	M148	11	R	2.0	2679.4714285714285	1.8550571428571427
M148_R_QUA_2_RNA	QUA	RNA	M148	12	R	2.0	1033.3742857142859	0.8837057142857142
M148_R_QUA_2_RNA	QUA	RNA	M148	13	R	2.0	2715.1685714285713	1.8294571428571427
M148_R_QUA_2_RNA	QUA	RNA	M148	14	R	2.0	362.6994285714286	0.37295999999999996
M148_R_QUA_2_RNA	QUA	RNA	M148	15	R	2.0	54.43142857142857	0.07379514285714285
M148_R_QUA_2_RNA	QUA	RNA	M148	16	R	2.0	160.12599999999995	0.12659028571428568
M148_R_QUA_2_RNA	QUA	RNA	M148	18	R	2.0	106.45314285714282	0.06924514285714285
M148_R_QUA_3_RNA	QUA	RNA	M148	1	R	3.0	334.3485714285714	0.22590857142857143
M148_R_QUA_3_RNA	QUA	RNA	M148	2	R	3.0	2362.2942857142857	1.621342857142857
M148_R_QUA_3_RNA	QUA	RNA	M148	3	R	3.0	1919.3057142857142	1.514714285714285
M148_R_QUA_3_RNA	QUA	RNA	M148	4	R	3.0	1112.88	1.20458
M148_R_QUA_3_RNA	QUA	RNA	M148	5	R	3.0	1260.1085714285716	1.3397428571428573
M148_R_QUA_3_RNA	QUA	RNA	M148	6	R	3.0	841.9085714285716	0.6848285714285713
M148_R_QUA_3_RNA	QUA	RNA	M148	7	R	3.0	1253.037142857143	1.260714285714286
M148_R_QUA_3_RNA	QUA	RNA	M148	8	R	3.0	3065.6228571428574	2.3594285714285714
M148_R_QUA_3_RNA	QUA	RNA	M148	9	R	3.0	185.43771428571426	0.15608999999999998
M148_R_QUA_3_RNA	QUA	RNA	M148	10	R	3.0	1480.6942857142856	1.0115571428571426
M148_R_QUA_3_RNA	QUA	RNA	M148	11	R	3.0	2755.6714285714284	1.9285142857142854
M148_R_QUA_3_RNA	QUA	RNA	M148	12	R	3.0	986.1057142857142	0.8439657142857143
M148_R_QUA_3_RNA	QUA	RNA	M148	13	R	3.0	2679.917142857143	1.8197714285714284
M148_R_QUA_3_RNA	QUA	RNA	M148	14	R	3.0	353.07571428571424	0.3580914285714285
M148_R_QUA_3_RNA	QUA	RNA	M148	15	R	3.0	55.792857142857144	0.07352885714285715
M148_R_QUA_3_RNA	QUA	RNA	M148	16	R	3.0	174.64885714285705	0.13556342857142858
M148_R_QUA_3_RNA	QUA	RNA	M148	18	R	3.0	91.75514285714284	0.05653457142857143
M148_R_TA_RNA	TA	RNA	M148	1	R		452.2880000000001	0.305291142857143
M148_R_TA_RNA	TA	RNA	M148	2	R		2384.2485714285713	1.639
M148_R_TA_RNA	TA	RNA	M148	3	R		1801.2685714285715	1.4644400000000002
M148_R_TA_RNA	TA	RNA	M148	4	R		1136.6742857142858	1.286042857142857
M148_R_TA_RNA	TA	RNA	M148	5	R		1256.6571428571428	1.34558
M148_R_TA_RNA	TA	RNA	M148	6	R		795.5731428571428	0.6255200000000001
M148_R_TA_RNA	TA	RNA	M148	7	R		1152.5	1.1332742857142857
M148_R_TA_RNA	TA	RNA	M148	8	R		2960.4285714285716	2.3074285714285714
M148_R_TA_RNA	TA	RNA	M148	9	R		304.416	0.25665399999999994
M148_R_TA_RNA	TA	RNA	M148	10	R		1877.5314285714287	1.2819657142857142
M148_R_TA_RNA	TA	RNA	M148	11	R		2383.2371428571428	1.6564571428571429
M148_R_TA_RNA	TA	RNA	M148	12	R		939.7542857142855	0.8169257142857143
M148_R_TA_RNA	TA	RNA	M148	13	R		2559.42	1.7549142857142852
M148_R_TA_RNA	TA	RNA	M148	14	R		442.524	0.48844085714285707
M148_R_TA_RNA	TA	RNA	M148	15	R		24.632571428571428	0.025154000000000003
M148_R_TA_RNA	TA	RNA	M148	16	R		202.7511428571429	0.15174685714285716
M148_R_TA_RNA	TA	RNA	M148	18	R		39.265428571428586	0.025197999999999998
M148_R_TRI_1_RNA	TRI	RNA	M148	1	R	1.0	332.196857142857	0.22328571428571428
M148_R_TRI_1_RNA	TRI	RNA	M148	2	R	1.0	2531.582857142857	1.758371428571429
M148_R_TRI_1_RNA	TRI	RNA	M148	3	R	1.0	1497.6314285714286	1.1876628571428574
M148_R_TRI_1_RNA	TRI	RNA	M148	4	R	1.0	1293.4085714285711	1.3736771428571426
M148_R_TRI_1_RNA	TRI	RNA	M148	5	R	1.0	1017.3285714285716	1.0717285714285711
M148_R_TRI_1_RNA	TRI	RNA	M148	6	R	1.0	913.4085714285716	0.7454228571428574
M148_R_TRI_1_RNA	TRI	RNA	M148	7	R	1.0	895.6628571428571	0.8943342857142859
M148_R_TRI_1_RNA	TRI	RNA	M148	8	R	1.0	3040.24	2.3250857142857133
M148_R_TRI_1_RNA	TRI	RNA	M148	9	R	1.0	283.0942857142857	0.22715057142857148
M148_R_TRI_1_RNA	TRI	RNA	M148	10	R	1.0	1874.1457142857141	1.2605085714285718
M148_R_TRI_1_RNA	TRI	RNA	M148	11	R	1.0	2186.76	1.515742857142857
M148_R_TRI_1_RNA	TRI	RNA	M148	12	R	1.0	1174.6028571428571	0.9896342857142855
M148_R_TRI_1_RNA	TRI	RNA	M148	13	R	1.0	3103.1857142857143	2.0874
M148_R_TRI_1_RNA	TRI	RNA	M148	14	R	1.0	614.3651428571429	0.6036485714285714
M148_R_TRI_1_RNA	TRI	RNA	M148	15	R	1.0	50.812	0.073522
M148_R_TRI_1_RNA	TRI	RNA	M148	16	R	1.0	260.3102857142857	0.2111334285714286
M148_R_TRI_1_RNA	TRI	RNA	M148	18	R	1.0	11.993428571428572	0.006896885714285714
M148_R_TRI_2_RNA	TRI	RNA	M148	1	R	2.0	378.4171428571428	0.2526371428571429
M148_R_TRI_2_RNA	TRI	RNA	M148	2	R	2.0	2460.0542857142855	1.6656857142857142
M148_R_TRI_2_RNA	TRI	RNA	M148	3	R	2.0	1512.3314285714284	1.1829342857142855
M148_R_TRI_2_RNA	TRI	RNA	M148	4	R	2.0	1325.322857142857	1.4053342857142856
M148_R_TRI_2_RNA	TRI	RNA	M148	5	R	2.0	960.9171428571428	1.0051142857142858
M148_R_TRI_2_RNA	TRI	RNA	M148	6	R	2.0	936.4714285714285	0.7634371428571429
M148_R_TRI_2_RNA	TRI	RNA	M148	7	R	2.0	911.9257142857141	0.9214314285714287
M148_R_TRI_2_RNA	TRI	RNA	M148	8	R	2.0	2994.7514285714287	2.2830571428571433
M148_R_TRI_2_RNA	TRI	RNA	M148	9	R	2.0	266.60657142857144	0.21003428571428573
M148_R_TRI_2_RNA	TRI	RNA	M148	10	R	2.0	2043.4028571428573	1.3847999999999996
M148_R_TRI_2_RNA	TRI	RNA	M148	11	R	2.0	2006.7171428571426	1.3716085714285713
M148_R_TRI_2_RNA	TRI	RNA	M148	12	R	2.0	1220.5628571428574	1.048457142857143
M148_R_TRI_2_RNA	TRI	RNA	M148	13	R	2.0	3143.285714285714	2.132057142857143
M148_R_TRI_2_RNA	TRI	RNA	M148	14	R	2.0	642.0014285714287	0.6328085714285715
M148_R_TRI_2_RNA	TRI	RNA	M148	15	R	2.0	40.01485714285715	0.054210857142857144
M148_R_TRI_2_RNA	TRI	RNA	M148	16	R	2.0	259.118	0.18655000000000002
M148_R_TRI_2_RNA	TRI	RNA	M148	18	R	2.0	19.932285714285715	0.011917142857142857
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	1			796.2771428571428	0.5813371428571426
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	2			2302.8	1.590142857142857
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	3			1465.7828571428572	1.179457142857143
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	4			194.3328571428571	0.22464000000000003
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	5			1418.7314285714285	1.5760285714285718
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	6			973.877142857143	0.8552714285714286
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	7			1353.5285714285715	1.247914285714286
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	8			2434.1857142857143	1.8929714285714292
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	9			348.75714285714287	0.2786857142857143
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	10			1416.8628571428571	1.0236914285714285
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	11			2301.2628571428572	1.7466571428571427
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	12			1194.557142857143	1.062242857142857
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	13			2535.311428571428	1.7685142857142857
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	14			823.622857142857	0.8891514285714286
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	15			67.5562857142857	0.09410342857142857
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	16			155.69228571428573	0.12112657142857142
M355_Muscle_hFXN_AB_1_RNA	AB	RNA	M355	18			393.56571428571436	0.2717228571428571
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	1			716.0400000000002	0.5233314285714288
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	2			2274.0	1.5843428571428568
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	3			1437.7114285714288	1.1590999999999998
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	4			240.32628571428572	0.27603428571428573
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	5			1287.5857142857144	1.4358285714285715
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	6			1008.1799999999998	0.8843142857142857
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	7			1304.9057142857143	1.2074057142857144
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	8			2523.174285714286	1.9657714285714287
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	9			363.9942857142857	0.2938057142857143
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	10			1518.4942857142858	1.1000085714285712
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	11			2120.7371428571423	1.621114285714286
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	12			1262.2685714285712	1.1213
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	13			2693.5142857142855	1.8766285714285715
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	14			849.1028571428573	0.9152285714285715
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	15			86.80342857142858	0.121322
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	16			173.77371428571425	0.13592457142857142
M355_Muscle_hFXN_AB_2_RNA	AB	RNA	M355	18			357.3085714285714	0.24675714285714284
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	1			1115.3914285714284	0.8134542857142858
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	2			1820.4742857142858	1.255057142857143
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	3			820.5228571428571	0.6577285714285713
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	4			173.8031428571429	0.2010542857142857
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	5			628.7657142857144	0.6874228571428571
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	6			943.0314285714287	0.8287771428571428
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	7			1062.0228571428572	0.9733600000000001
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	8			2265.8028571428567	1.7524857142857146
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	9			368.1742857142857	0.29732285714285706
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	10			1923.3942857142854	1.3902857142857143
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	11			1561.6000000000001	1.1839314285714286
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	12			1372.722857142857	1.206
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	13			4267.257142857143	2.9724
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	14			1128.3542857142857	1.232022857142857
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	15			124.59371428571426	0.1711117142857143
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	16			233.35685714285708	0.18277799999999994
M355_Muscle_hFXN_DIA_1_RNA	DIA	RNA	M355	18			474.32857142857154	0.3264514285714286
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	1			1182.8142857142857	0.8607485714285715
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	2			1765.7485714285715	1.2086685714285712
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	3			805.5314285714286	0.6461399999999998
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	4			196.2522857142857	0.21480885714285708
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	5			648.2399999999998	0.7296
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	6			927.5799999999999	0.819102857142857
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	7			984.9257142857145	0.9132257142857144
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	8			2205.0657142857144	1.699342857142857
M355_Muscle_hFXN_DIA_2_RNA	DIA	RNA	M355	9			409.46000000000004	0.33068857142857144
